videoId,publishedAt,channelId,channelTitle,title,description,viewCount,likeCount,commentCount,favoriteCount,categoryId
U1neFU4KgVU,2006-05-28T18:21:29Z,UCKbJBZHmx5wAaWIayLIKvVQ,Rici369,Counter strike cpl.1337,good players ...dont cheat...they use skill !!!!,30236,45,34,0,24
gEECSqGZcjE,2006-05-10T11:12:37Z,UCwLZXwKAvMC68thzTIzwJYA,maggievonblack,COUNTER STRIKE,THIS IS FILM ABOUT SOLDIERS IN THE GAME COUNTER STRIKE!!!,27398,35,11,0,22
48A1dq2KZQs,2006-05-27T18:34:55Z,UC6RqaerQ6MJMZSNmxAsGh0Q,nrichter,Swedish CS players gets angry,Random stuff from the internet.,26582,298,58,0,23
Qt_Uimf66hU,2006-05-06T15:46:30Z,UCfpjympIE73BnWvuVxoAsig,Matosch,Counterstrike - Cheater zu vermieten (Video),"Take a look at the rythm while shooting ^^ And fade in/out. I hope you will have fun. Ich hoffe ihr habt Spass.
Cheaten ist ein relikt der Vergangenheit.",25622,41,40,0,24
RXZBGxkdCLk,2006-05-04T17:33:45Z,UC9MfH_rx2DL6iZqf2qXfQ5A,JewToTheRescue,lucky counter strike shot,got a kill through the wall at ramp shooting at someone else.,24806,79,30,0,24
nrZ0oT9eZHw,2006-05-01T09:51:03Z,UCU_0XF28meW_t6OjG7o31Iw,ShadowProductions06,3v3 Counter Strike Source Expert Bots Episode 1,A video of 6 expert level bots fightin in a 3v3 match on the map fy_iceworld. Please enjoy.,23246,73,43,0,24
zeF2A_uykDE,2006-05-18T18:39:42Z,UCj8Nl4aE2k_5yKDyKrHP02w,jagr,SkyRiders,Old Counter-Strike 1.6 Movie,17653,15,3,0,20
UmivwwQ9vBI,2006-05-10T18:59:51Z,UCZ_DJsDmDMQrpp8udF8vHUQ,llneodarkll,Counter-Strike SuperHeadshot,Counter-Strike SuperHeadshot,16722,6,12,0,24
i4tg7vRIUHM,2006-05-22T00:29:04Z,UCobtpugdNZ_TTq-ixhIv7gQ,Albert Goold,Me pissing people off in counter strike,Everyone on my team was dead and counting on me to defuse the bomb,15317,26,18,0,24
By0JUDcfyyE,2006-05-24T06:50:11Z,UCijcRlfP26edhmdKSPcc8yQ,mcpimpsta,Counter Strike in ASCII,"A short video I made. It is not a ""skillz"" video, but just a short demo of me playing. I recorded the demo, made it into a string of .bmp's, and converted them all into ASCII, to create a new video.",15303,17,2,0,24
sw8w74qfNNU,2006-05-03T01:03:38Z,UCIF6FXiMLHPUz7kEGH9w3pQ,ratman,Counter strike source,video clip of the celebrity of the FPS game ;),15078,38,25,0,24
mNHqMkWmS3c,2006-05-21T17:06:40Z,UCWZLietWzJo0VCuJ4d-3mqA,Gabberphil,Trick to come on a Roof @ Strike at Karkand by Vodnik Bf2,Short Video how you come on a Roof @ Strike at Karkand by Vodnik,14873,21,5,0,24
oVXilmvKKDw,2006-05-31T10:58:00Z,UC4Kxtt2MhmJu6iRv47dvYJQ,Adrienthechamp,Owned counter strike,bhahahharofl,14657,34,12,0,23
CmqwSHx-GHg,2006-05-04T11:41:35Z,UCbom6Olc8R-XWzDLW8-Z1zA,Brian Cooper,1600 ping vs 20 ping server in suadi arabia,LMAO ROFL LAWL,13626,0,17,0,24
Y-w8cponpyk,2006-05-04T20:16:22Z,UCR3WrO6fI5hHpUVM-Es0mMQ,chosonman,Counter Strike Cheat,by Thantos Lan Fusion,13264,24,8,0,24
BUVR0XoY7M4,2006-05-27T17:24:53Z,UCT9yT-oT6UwJwixxGu3L8rA,VaN01,Les GG s'installent,Les joueurs de goodgame counter-strike s'installent avant leur premier match,12453,9,2,0,24
I3MZVtLhBYQ,2006-05-02T04:14:23Z,UCvabEg5Ow0E62SxrXfVoxGA,Hoppus75,Counter-Strike-House,Video caseiro d cs iheahaeiia,12238,15,,0,24
wigQquLnD0s,2006-05-04T15:05:42Z,UCpwe0JXG3OobKlwRQ7nywQw,chaosruins,A trip through cs_arabstreets,A stroll through the Counter-Strike map cs_arabstreets.,12098,132,54,0,24
yhAObLouB4I,2006-05-14T11:26:24Z,UCfmjGRvO_GCHLVcXXdmz6qg,Konik7,Boulz à CounterStrike,Video de boulets en pleine war jouant à counter strike 1.6,11664,20,8,0,24
dlc_U19nEqA,2006-05-12T23:59:24Z,UCqCmp_fj58hPPE-63kXyVWA,ٴ,Counter-Strike Ownage,Another collection of clips by me =],11174,,17,0,24
UdQh-lpo7lk,2006-05-10T03:37:08Z,UCF6muPVvn3GcCIVgxN77gRQ,mattb7,Matt's Pro Counter-Strike Skills,This Is FPS MATT. Pro-ing It Out On The Counter-Strike Battlefield. He'll Be Dancing All Day...Dancing All Day And No One Can Stop Him. Enjoy...,10431,11,9,0,24
xJy1b5jk_XE,2006-05-19T14:38:05Z,UCqc-rfUVhO32N6axMJfxUbg,Ded pets,CounterStrikeSource Hacker gets PWNT!,We caught this guy hacking on our CSS server and gave him what he deserved. Then we made this pretty video for everyone to enjoy!! www.cantstopgaming.com for the best servers and community around!,10026,11,11,0,24
oYXCibOmvO4,2006-05-31T02:47:08Z,UCdaREw8EKrec9c1HF-IiYGg,guilas,counter strike cs go go go fire in the hole,cs,9740,5,4,0,24
zC949MpdekI,2006-05-14T22:31:24Z,UCnVUpr8i4wlPivKZw9Zk94A,influensa,Counter-Strike: Source The Theme,"I was a noob when i made this vid, just startin out with the AWP

enjoy your stay
; ]",9695,21,8,0,24
q62J4wHya2U,2006-05-02T00:46:14Z,UCyIlCYPf8-HaPT63vO0O3_Q,brez542,counter-strike 1337 bunny jumpz BrEz^ And Keko Goez.... counter-strike 1337,"made by ""Keko"" 
Starring BrEz^ And Keko Goes 1337 Jumping",9145,25,9,0,24
z5KOZrWpy3o,2006-05-22T02:16:06Z,UCyv8iawd2fLrt3qamEqFJKA,pmweb9873,Counter Strike Source Map - Factory for 760 clan,"Here is a CS:S map that I've been building this weekend. It has HDR, looks professionally built and has pretty good gameplay balance when tested with a clan I'm in. You can find out more information by contacting me at mendoza.paul@gmail.com. For further information you can view my blog at http://www.crazysalsadancer.com",8045,15,13,0,24
rtxK4BjofJ8,2006-05-23T15:41:42Z,UCt_offEOER7gfFSc9ixI1eQ,dangerous,dangerous - FeelThePower,"a mini-movie of my own frags, of my own design.

see quality and effects! ;)",7552,6,4,0,24
1TooGRE7vhQ,2006-05-27T19:33:56Z,UCpuaLcMvoZP0Sw8M03bK7sA,delink907,css,css,7529,1,11,0,24
0xMpRrod5FE,2006-05-10T17:17:05Z,UCvZwqcvo_4zvkV8irtpzoFA,XxHellAngelxX,A cs Movie,A little 4fun movie....,7392,7,6,0,24
A8-IvY98PNQ,2006-05-04T14:15:37Z,UCPJ7zJP4yOiJui10VFXgPJA,JBigz,xG. Red Dragon,Counter-strike 1.6,6904,3,2,0,24
7VLXJE0F240,2006-05-22T02:38:08Z,UCJN_xNxhv41neyymBhI-mUA,Kayrowaaa,Counter Strike,Kid takes Counter Strike A little 2 serious,6705,5,2,0,24
SewSLpUVtPI,2006-05-09T04:07:54Z,UCOgdqjnn3OYWNB9oezZY7qg,AnbuNaruto,Counter Strike Me pwning hs,hs,6685,4,9,0,24
nTIkgZfFZDE,2006-05-15T00:20:28Z,UC3DGm3HWbo_qdhziuVZSUPg,Chase Holdren,Glitches in The Nest,"The name says it all.

http://youtube.com/group/bf2mc

Hidden In Plain View ""Twenty Below""",6469,7,1,0,24
EjsPC3DIV-c,2006-05-09T13:39:05Z,UC6IsGGkbVd2GXtZed1xnJvA,kurk884,Counter strike source frag movie,My second CSS frag movie made by crazy ceezy.,6063,16,8,0,24
85tMA8eu5lA,2006-05-24T14:21:52Z,UCG87bsHBRpGePArgyLSOB2Q,Warren Klass,the fake counterstrike pro,A film about a counterstrike player who tries to act like a pro at the game but the video shows him to be a fake.,5733,24,9,0,24
c4aYnDrbORA,2006-05-02T08:42:36Z,UCU_0XF28meW_t6OjG7o31Iw,ShadowProductions06,"Recorder Test, No Music, Counter Strike Source",I got a new recorder so I tested it out. This is teh version without music.,5574,10,2,0,24
TnRzKH94YiU,2006-05-11T01:15:52Z,UCUpw0X88ABxa3YXjPMh9Cug,Aj Heil,Counter Strike - Miami,Good times on Xbox Live.,5509,12,28,0,24
XTIyi_pggH0,2006-05-23T23:33:49Z,UCB9ceX1vJuWeFEa-FD9H3wg,robinsv,Counter Strike DyPX Robin & Lordi Hard Rock Hallelujah music,Counter Strike Robin & Lordi Hard Rock Hallelujah music,5318,8,1,0,24
8DkLeSLoJ_0,2006-06-26T20:07:10Z,UCXday5BPuUC2cKX8rvgr17g,ShakerFire666,counter strike,a short vid about counter strike,14471,123,24,0,24
_3vFdXEi2D4,2006-06-21T02:12:56Z,UC9U96XJrp9Juo6tr5wD1eAQ,mrFir3Fly,Fir3Fly The Movie,"A Movie I made.
I love haters =)",14405,34,25,0,24
mItdcIMub-U,2006-06-17T22:12:05Z,UCh0602lZYYKc2fEX06guErA,Tom Szawarski,bigger nuke,"remember that older nuke video? Well, this one is aobut 6x to 8x bigger. For people who don't understand, that tower is about as big as the citedal. yeah.",14404,14,7,0,24
2nCpVDA13OA,2006-06-19T10:15:16Z,UCbom6Olc8R-XWzDLW8-Z1zA,Brian Cooper,Counterstrike Source,Playing source learning how too use fraps and other recording apps. please dont reply this this video if iyou have rude comments or anything too say about the game play i do not say or tell anyone that i am good the game has some skills but mostly luck involved.,14091,22,31,0,24
b8YDVRwtu_4,2006-06-04T17:20:55Z,UCpTAzr2zfWm5JjZnkM6RIuA,Qwigs,CVT - Episode 1 / Counter Strike Source,"11/26/04


First ever Machinima by Gaming Resources Ventrilo. Shot in Counter-Strike Source.

Our ventrilo IP is titanium.typefrag.com and the PORT is 5750.

http://www.gaming-resources.com",14079,83,13,0,23
_K0opxY5rTE,2006-06-17T19:50:44Z,UC3r5rKjrCDczh3A4-lJ6QbA,lNE0Nl,Counter Strike Predator,"I tell you what the game is in the movie, so watch it lol.",13133,11,5,0,24
mysBWu3fD4o,2006-06-26T09:39:20Z,UCwU63cBBHKPb9XPwSXjtfWw,jamisonh,.fa. vs Eclipse (SMF),"Classic match from the Enemy Territory ND80 Blue and Gold tournament, shoutcasted by ITG.",13122,57,22,0,24
UVjnt292zYI,2006-06-28T05:03:20Z,UCbrnQkPcoRkf5l7OVVu4uOw,Cruceh,mystic,enemy territory,12707,13,2,0,24
niIjDso3bVA,2006-06-22T20:04:59Z,UCFJO1fVPPLfsFykiuf9tEyg,Citizen Steve,Counter-Strike: Source | DRAGON SHIT,This little kid was making us all LOL on CS:S. Check it out.,12616,32,17,0,23
uN173YKGTfQ,2006-06-20T02:06:20Z,UCWbaFviJbRL3tlBkTzgxBlQ,Newloky,Counter Strike OWNED :S,are u dead? :P,11702,20,7,0,23
50f3t7EgDFE,2006-06-01T01:37:15Z,UCpAsdXIULEo-No8R8hKwvtQ,mrchickama,Counter-Terrorist Bomb Plant?,"Thats right, a CT plant a bomb...

lol.",11279,23,16,0,24
w6AoEXQlj6I,2006-06-28T20:36:42Z,UCejDLRbVDxgCURiB_nTDaPA,Disperdicio,The Counter-Striker,Um videozinho amador de Counter-Strike!,10959,7,3,0,24
lz6Zh4JlzlM,2006-06-20T05:20:50Z,UCK9olkbuDx5neUATP_lZtiA,didiownyou,Mohaa Will Never Die,Mohaa footage with music and a story,10622,8,11,0,24
_fUHoxT-TX8,2006-06-04T16:03:12Z,UC0pV1_s5YSS-kEPKJfT5eIw,Nico Wedelich,Counter-strike Clan tacticZ,counter-strike movie von sPeEd0r,9557,8,6,0,24
TkLWsC_Kni8,2006-06-07T01:43:13Z,UC7apboaRKDO1TOm7F2qywRA,MrSnuts,Mr Snuts Counterstrike,Counterstrike,9531,23,21,0,24
-zCCIIfuRec,2006-06-26T14:37:08Z,UCtLcITbo8UOk0jugchdfmUA,Vekin03,Counter Strike Lego 2,"The Counter Strike Lego movie part. 2 with the making of !

Really enjoy :D",9237,38,7,0,1
buFR-I2sRvI,2006-06-12T22:16:14Z,UCMJoCY3KWNddYAG8c0SruHw,Eilanuccia,rofl,lucky shot xD,9213,12,7,0,24
L0ZJw2HLbMo,2006-06-28T07:20:03Z,UCfrVUBt7SxUgbksYRnDv-3w,trilogy3iii,Terminal and Containment Bounces,some super jumps on terminal and containment including the one that gets you outside of terminal.,9196,12,1,0,24
R7qwCLRLTqM,2006-06-28T03:40:53Z,UC-ZkiXwFNbdI4SD3gn752mg,ninja92,Counter strike,like 8 months ago me being a noob at counters-strike song: Avenged Sevenfold-M.I.A.,9118,12,5,0,24
NV3VbwRtvw8,2006-06-17T22:43:45Z,UCgxdD5raNjKE-o__QyNza5w,hxcp4l,p4L,me playin cs?,9066,4,6,0,24
qPVAE-uOx84,2006-06-05T12:07:28Z,UCo_pXJ2oyNQ0rtEj9nd7KSw,eltiopacoesdios,Counter strike,Mi primer video jugando al counter strike,8883,11,4,0,24
s-gHycPY7C0,2006-06-18T16:24:36Z,UCNmCwos0cBTgs_bs6sAGxjg,fearLumsk,5 Kills CounterStrike Kife Round  ICE-TEA,"ICE-TEA Cs Ownage ;)
Knife ftw",8826,37,13,0,24
Pp51OQpruiA,2006-06-18T12:34:24Z,UCdKag6M6ci_qkek3SRxxKsg,xero753159,TMP Animation Preview V2,Preview of TMP animations (CS: Source),8541,,,0,24
NMjh0oRIuiY,2006-06-11T10:36:54Z,UCdNXUWBqQ8Wpkbfcp4jF57g,cheekslovesu,Counter-Strike awp quickscope,Orgasmic. :D,8323,15,11,0,24
qSdM1mlCbKQ,2006-06-16T22:48:12Z,UCWMfwKP-mKnsWC7rCSWsPYw,MaverickX74,Counter Strike,Counter Strike Game Clips - Music:: Disturbed - Enemy.,7967,5,2,0,24
ctVFMrW-2NU,2006-06-24T15:22:02Z,UCbqHHZWdlxvKFtciKrQEUoA,summy2,DinAmarca 4hs 1 pente de USP COUNTER STRIKE,Counter Strike 4 hs com 1 pente de usp,7569,5,3,0,24
tSRzCmMYGpg,2006-06-23T14:03:27Z,UCdH0mnN36SbxZ7NyUJytbwg,kesh09,renaud sur counter-strike,renaud en action,7543,1,4,0,24
ufQ16pHXurg,2006-06-28T19:30:29Z,UCJdOyEOUN0UF16Nn-ElCQFw,starenka,Counter Strike: Shake it baby,Some dancing in cs i made couple yrs ago,7492,21,3,0,24
vGzNlHOCHrA,2006-06-21T20:52:16Z,UCAaaHO5CyvzVxSDHtkMs5jw,moneymilo,Dylan + Counterstrike in Russia,as above,6820,27,1,0,10
0jALhcJv0EE,2006-06-19T16:52:21Z,UC_zp3iWb_4T8_4BCrRqC6TA,denis229,Counterstrike Source and CS 1.6 Chater,SPeeDY,6181,9,5,0,24
pJwmOpaBEbc,2006-06-30T11:20:41Z,UCfOso2vdrhiBkjesQ7yh_Xg,MrMalone,"CS Hacks, Bob N Dingli",Me & Dingli hacking the **** outta CS,5858,8,10,0,24
CtWFin9fN5g,2006-06-11T02:16:39Z,UCmygqayHhrXoDO47M2rNxIw,tbwsith,Counter Strike Source - Damn Right im a Maniac,i had nothing to do so... i thought lets make a video of counter strike source :P didnt played on my best cus it was 4am in the night :P i was tired =_=,5773,13,22,0,24
dcov853w_eM,2006-06-01T19:28:16Z,UCk0tu6vxmCgNDpf9qc39iBA,Reboon,Counter Strike Movie - End of all Hope!,A very old Counter Strike Movie.,5618,7,6,0,24
3zDEsah_SQI,2006-06-06T14:02:07Z,UCwTCANY7AuIUCpEQ1-ux58g,T3chn0fr3ak,CS N00bs,muahah just noobs ^^,5470,15,7,0,24
EdSh060LhhE,2006-06-03T04:42:18Z,UCkUqc4SdlLyUmxWDXu3Rtew,Duke,Condition Zero Warlords Movie,Counter strike Clan movie hope ya like. Clan does not exist anymore was est.in 2003 so yes the video is old.,5259,7,5,0,24
JK9XQGp5SxE,2006-06-05T15:55:46Z,UCFqS3Ykfhg0HQmzqfzwUIbQ,4829N87,Counter strike Live,"Counter strike Live in Echtzeit
(Nachgestellt)
Bitte Kommentare abgeben!!!",4941,4,3,0,24
_f54PvSCaUI,2006-06-25T09:41:07Z,UCzWWzwcQ9SPr6D1wf0o-rtA,tiesto2,lama,lama,4916,0,1,0,24
XOnukTv1Qmw,2006-06-26T01:05:28Z,UCl4wyzCDGrNz4iZj_I4DFzw,yoslick11,deagle headshot 4 kill round.. nice,deagle hs ace,4915,13,4,0,24
xnJDrJHfIeU,2006-06-04T11:09:47Z,UC4KW55ATRyLyK32NXnllwrQ,SlizzaS,Within temptation CS,rox,4899,33,12,0,24
NPoSi7u5yXs,2006-06-28T09:39:28Z,UCmf_VyTOnpsTQd3uchaNJhw,Ben Parker,The Inner Sense Part 1,"Its my first ET Frag vid. I made it in about 8 hours, that mixed with alot of other things. I released it on the same day i started it w00t.

*THIS IS MY FIRST VIDEO AND ITS PRETTY BAD ID SUGGEST WATCHING 3,4 OR 5 (3 CAN BE FOUND ON SwornToKill.com*

Part 2 Comming shorty",4869,5,3,0,24
nVev6nB_gDc,2006-06-16T14:34:57Z,UCpu7-lNGOUJ7WCnmqDMTndw,Kaliber45,Counter Strike - the movie,4 idiots who a'int nothin to do except making a funny movie about cs!,4857,33,4,0,24
9HQHt0yQzn0,2006-06-28T04:30:17Z,UCfY6dDOmnd8swP-vY3-cPDQ,tvdang7,TV rapes PG counterstrike source,"slowed it down a couple times for added intenseness. accidenty turned it off in the middle.

TWL match they talking mess u get the idea :)
GO SFB",4782,7,8,0,24
JTwPaWwKHM4,2006-06-25T22:15:12Z,UC7aoeQgUdcqNJZx9nXZRrHw,Miguel Duarte,Counter Strike,Counter Strike,4729,3,6,0,24
Y5UUpWeXQtA,2006-06-26T04:32:09Z,UCo8di9ioEfmaR6YSflYcvjA,Ty,Tag Counterstrike,Tag Counterstrike:source,4680,6,4,0,24
5j5_39Q9ugo,2006-06-28T22:49:23Z,UCPQvpT90TR1q__ilL8eeOaw,HaDeSLoL,Css Counter Strike Source Clan Xondeo HaDeS,"Video de Clan Xondeo hecho por Hades con mucho y mucho entusiasmo xDD. Weno este video se lo dedico a Eros |``,..,´´|(pesao con los videos), a Clan Xondeo Y a Todos mi fans XDDD Broma pero si tengo alguno como eros |``,..,´´| Y Sobretodo repito a Los xondeo Por el Aniversario de Hace unos Dias!Felicidades Xondeos¡",4581,12,9,0,24
Vcjph8R5weE,2006-06-23T10:31:50Z,UCrqJx4ZHSINkwsHQWd5CEiw,carpediem0000,Counter Strike Source knifer,Mis videomuyadas loool,4483,13,27,0,24
ZaDqwoI67gc,2006-06-30T23:52:01Z,UCIqbBr7k5_Drs9z2HiIkVdA,smudlajs,Counter Strike Mephisto,music used: Zebrahead - Falling apart,4461,13,5,0,24
hU2FplmcG-o,2006-06-07T03:30:07Z,UCvcQSpeZxCHi1h4Ee9A_-PQ,killerxelite,Counter Stike 1.6,counter strike,4439,30,7,0,24
33O81SVEDyU,2006-06-03T20:35:44Z,UC5v9Emgsb-iA0TAj3VimMKQ,R4MpAnT,Revelation Gaming: Presents Rampant,"I am now posting videos on another account:

http://www.youtube.com/profile?user=RampantProductions


A Counter Strike Source video brought to you by Revelation Gaming. This is a video of Rampant on de_dust2 and de_aztec. Clips are taken from just a few recent PCW's. Enjoy and fell free to rate or comment on the video.

This is the first video of a series of videos that i will be making of my Counter Strike: Source experience. This video is generally pretty basic, but there are some good moments. This is laregly due to the small production time i had. I really just wanted to get a video out, after the successful video test. The next video will be a lot better, showing lots of great cool stuff.

Other Videos:

Revelation Gaming: Presents Rampant on Ice:

http://www.youtube.com/watch?v=ytM5lgrFaBw

Rampant Pubbing:

http://www.youtube.com/watch?v=eRIqEj7AAlc",4366,47,7,0,24
s6C7yuuaZZg,2006-06-21T22:25:35Z,UCUGUUk2O6-xdudCa1Y0H2Sw,brentyboi1,Counter-Strike Source: A Day with Ryan Harvey,Nutter Geek kid playin css.,4326,1,4,0,23
6ZV9V4zCx38,2006-07-28T07:49:31Z,UCwxZgEcJOqK_dazcupLw5oQ,sacreboom,el gR3m!0 Counter Strike,"Video de una LAN, en el video c ve a 3l_SaNT0 pateando culos de Omegas, somos de Nuevo Laredo, Tamps. Mexico",2046,5,4,0,24
ssTtutQnQiU,2006-07-16T14:14:54Z,UCEx9q5a6MLHaqfa2akw_KmQ,ChiliStrauch,chili-strauch css,eins von vielen movies...,2046,12,8,0,24
ZRppBbyeOUA,2006-07-28T15:55:24Z,UCagQuzw7gWvYXXgyHDHcSoA,cheeseink,Counter Strike The Roo Movie,"A Counter strike movie made by me and roo with Some fairly poor editing although the game footage is very impressive, Shows The Greatness Of The Deagle",1990,2,4,0,24
MRYL7gtpofQ,2006-07-15T21:10:46Z,UCArUM60VrvSKPhuNSkV0X4w,Kids at the Moron Table,"Re Re Counter Strike ""TRAILER""","this is a trailer for a movie me and my 3 freidns made. when i first started putting my videos on putfile, there was one person who critisized me a lot. he had this movie called re counter strike. we made this movie to sort of teach him a lesson, but the full movie was never actuaally put on the internet. the editing is terible and i apologize",1982,23,10,0,23
WgUbTxResCI,2006-07-15T20:18:59Z,UCN8aGoK1o5oqrl_A6tihL8A,Anže Štempihar,Counter-Strike 1.6 movie,"Couple of years old movie. Nothing special.
Music in this video:
Saliva - Click click click boom
Black Eyed Peas - Pump It
HIM - Right here in my arms",1903,2,0,0,24
Iidttr1gwOs,2006-07-05T02:01:52Z,UCjGA9VM16790UdrEypOlkiA,DBRFirstSight,My Counter-Strike Skill 1 Round,Check check check... it out my cs skillz its the pwnzor. Lol Enjoy:P,1890,1,5,0,24
kycFQT5wQnE,2006-07-23T21:32:17Z,UCQbjk56Y30ix5RentSEUVUw,MrGotPants,Counter Strike Source on Italy,Short clip of me playing counterstrike,1713,0,1,0,24
PEVOqY1a0qM,2006-07-15T09:31:40Z,UC5UbqmAduqbTkiPUVhWuINg,ZewaSoftis,Counter Strike - Anti Sniper Trailer,This video is against sniper in the game counter-strike-,1713,9,2,0,1
bP3DF-A8ZdI,2006-07-07T01:18:30Z,UCbxbOHos0k1m0riIZ-JoIrw,dskthefoda,dsk Counter-Strike - Pistol Teaser,Pistol teaser... yeah,1581,2,1,0,24
fI8Rk5uxNaM,2006-07-28T21:57:27Z,UCvm2Oc0_kENEVJqyRBBk0OA,wdhswat,counter strike video,just a small counter strike video i made. More videos on the url at end of video. Enjoy.,1518,6,2,0,24
WrSx1gYvFMg,2006-07-27T17:44:27Z,UCrFSCyPqUQAYYIFthitmhIw,klx110rider05,counter strike 1 deag,a collection of 1 deags and some ak shots of me in 10 min =D got accused of hackin =( not a hackr and the music if u like it is   me and him call it us : innocent bystanders,1503,1,13,0,24
YvihmMovq9M,2006-07-14T01:47:34Z,UCqA1Mb-D-rbQlc9fQ6kXvug,redvirus5473,Counterstrike(1.6),i do have a better 1.6 video and a cs:s vid go check those out this one is kinda dull...yes i know,1432,3,0,0,24
dPatv2ai87U,2006-07-18T02:30:03Z,UCqbtFcyD62pKMQ70gsBwdaA,ratzkie619,counter strike chipipoy,rat 2nd of two videos,1429,3,4,0,24
Y-gtluUU84E,2006-07-18T04:43:31Z,UCIR5k_5d1E8MVHeMGGEJLoA,Rob,Just Another Counter-Strike Movie,This Movie Was Done With My Friend Andre and I which you can see he got owned :P,1408,6,0,0,24
REhx5RkVPO8,2006-07-26T17:33:12Z,UCnLBgt2odWtxo8ZgWngn-uQ,DBDTROLL,Counter Strike Of The Caribbean,Pirates Of The Caribbean Remake By 3Bridge Production,1398,2,2,0,24
GumKUXDs-3I,2006-07-10T17:08:33Z,UC9kEcgC_vr8QGoF01qxWQOg,KortslutenIdiot,Counter strike cz,WATCH THE LAST KILL !,1389,1,3,0,24
gWhb6gtsDaA,2006-07-30T07:06:43Z,UCg_Pc-Hmx_7rQEMInjcqUGA,Blueberrypassion,Counter Strike Source ownage,Owned,1382,5,10,0,24
bW2-Sz9VVAc,2006-07-19T11:00:50Z,UCB--908xYmBVZVk8wXPfm3A,michaelalvarez,3D|morgan,CS,1382,2,1,0,24
FGexJzry4uw,2006-07-11T04:31:51Z,UCH5tfz-uUY_wtfsMwYFp0ZQ,1inkin,CounterStrike at CPL Part 2,We attacked AthenaTwin's room next.,1324,6,1,0,24
GlnErEw_Z8Q,2006-07-17T12:55:34Z,UCGRFEQancWZDVUn2z3MiCnw,klinepaulo,Playing Counter Strike,"Cute Little Boy Playing Pc games,
At the age of 2 years and 8 months",1273,2,,0,24
V8l1x1DYTfc,2006-07-18T13:51:54Z,UCqbtFcyD62pKMQ70gsBwdaA,ratzkie619,counterstrike czar first movie,1st full counterstrike movie by czar first,1261,5,2,0,24
MNLAsqOLCXs,2006-07-09T09:56:11Z,UCVUgRQK9CHw-TJODGucS_DQ,Gruggs Slaughter,counter strike,grande jogador de cs 1.6,1234,4,2,0,24
dROEA6RuyDU,2006-07-11T14:17:05Z,UCpIVBtC3mTozN8F-lp-Gy6w,WetDreamProduktions,Counter-Strike Source THE MOVIES,A movie with some ingame CSS szenes/Ein Film mit ein paar Ingame Szenen aus CSS,1167,4,2,0,24
W72hy4L2Lj0,2006-07-10T22:39:18Z,UC7Elzv3tDqHQ3lk3DhCnhhg,Stabilo1307,Counter strike source Stabilo,M3 pwnin sum n00bs on d2,1114,3,2,0,24
kAMlWtlXFUc,2006-07-18T11:27:18Z,UCqbtFcyD62pKMQ70gsBwdaA,ratzkie619,counter strike ball tongue,"15 bots in less than 30 secs...
by ratzkie
xqses",1114,1,1,0,24
4955FqnCSDE,2006-07-05T12:14:26Z,UCXxH5s1G821uTf4FsaFLxBg,pacman1359,CS,Counter-Striie movie,1109,2,1,0,24
n5jZ4fo2ijw,2006-07-27T19:52:08Z,UCCXhoRqqVHWkpc3Fx_7x0Zg,James Drayton,Counter-Strike Source Video By LaK$,"a little css video i made!! #OutOnBail
www.oob-clan.cjb.net",1049,3,0,0,24
UpSzpocodSk,2006-07-15T00:59:50Z,UCE_CB3WOhAOS-7_iln7i9HA,kitriel,Counter-Strike trailer,a trailer of a movie me and my friends will make...just wait for the movie which may be out on september,1043,1,0,0,24
Qx3sPedPWx4,2006-07-09T03:57:50Z,UCwEoIDunL7SKhwYSQXaEdaA,yugo1337,MEOW Clan 1 counter strike source,"Meow Clan Video Number 1.

by Yugo MEOW
(sorry for quality)",1033,5,3,0,24
k0dQ0f5Fan4,2006-07-29T07:33:54Z,UCzJGq9Oktfe52E9cMJF6B-A,djtweeks,Counter Strike - 4vClan,"4vClan member Waller tearing up scoutzknivez, fy_buzzkill and fy_iceworld ooo and awp_bycastor32... 4vClan is currently looking for members, if you are interested get on the forums at www.4vclan.clanservers.com  Server IP: 212.187.247.224:27015     THANKS!",1026,2,1,0,24
fzg7l7DByNk,2006-07-31T23:30:32Z,UCIeCBgl689MDBwJHJkmlHsQ,ryosukegunma,Counter Strike cOrrupt[beef] Video Compilation 1,A cs video compilation of cOrrupt[beef],996,4,1,0,24
Gyh3S_iQO_c,2006-07-09T12:32:56Z,UCLKdUJJnAnRsWPGXHL17_PA,Joseph Coodd,Counter strike,Cs counterstrike counter strike,985,12,2,0,24
I7gl4Z6aK3s,2006-07-11T12:09:03Z,UCFKaKEdbHE1wFX06p8oRK_w,miballz,counter strike source frags,public frags,982,12,7,0,24
Y2t4nt3JX6A,2006-07-12T12:46:54Z,UCpvjczrD41nYhuLxZDvBjVA,Baxayaun,Mapas Baxayaun - de_indiana,Mapa creado en el 2001 para Counter-Strike.,956,6,0,0,24
eMkUQXVXbh4,2006-07-06T12:41:20Z,UCaaYoLL8XmS3iYR4whb7KlA,zzzblowzzz,Counter strike & trucs poilants,hehehe,938,2,0,0,17
4hh8NAeLlvg,2006-07-06T21:52:38Z,UCAbaJZIPjEUmgHCSu34hfZA,nic leung,My counter strike movie...,long time ago...in 1.5,923,0,1,0,24
